2025-08-08T10:41:56+08:00,1.818200,200,1.798469,761880a5
2025-08-08T10:41:59+08:00,0.846188,424,,
2025-08-08T10:42:08+08:00,3.605241,200,2.747139,5d39e4cd
2025-08-08T10:42:13+08:00,3.308385,200,3.222360,3b103917
2025-08-08T10:42:17+08:00,2.207154,200,2.143360,3222195c
2025-08-08T10:42:22+08:00,2.909334,200,2.900846,a6b3b008
2025-08-08T10:42:26+08:00,1.784535,200,1.776019,27ce4581
2025-08-08T10:42:30+08:00,1.725846,200,1.704797,581605ca
2025-08-08T10:42:32+08:00,0.440917,424,,
2025-08-08T10:42:40+08:00,2.750488,200,2.103201,774fa173
2025-08-08T10:42:44+08:00,2.309634,200,2.299228,d6e2825f
2025-08-08T10:42:49+08:00,2.685723,200,2.683215,f4bba312
2025-08-08T10:42:53+08:00,1.952654,200,1.919565,0ac03861
2025-08-08T10:42:56+08:00,1.833550,200,1.832074,8fa7e4f0
2025-08-08T10:43:01+08:00,2.140739,200,2.123169,ca05879a
2025-08-08T10:43:05+08:00,2.196470,424,,
2025-08-08T10:43:13+08:00,3.116309,200,2.395518,2f96bc65
2025-08-08T10:43:18+08:00,2.937807,200,2.824659,3211c333
2025-08-08T10:43:22+08:00,2.501357,200,2.474672,57402a01
2025-08-08T10:43:27+08:00,2.957043,200,2.914283,231fe9fa
2025-08-08T10:43:32+08:00,2.587631,200,2.577986,f1df1aae
2025-08-08T10:43:35+08:00,1.416829,200,1.405838,f3493cb1
2025-08-08T10:43:37+08:00,0.403505,424,,
2025-08-08T10:43:45+08:00,3.111295,200,2.442627,5bce632d
2025-08-08T10:43:51+08:00,3.403239,200,3.258575,5dafb0c4
2025-08-08T10:43:56+08:00,3.447466,200,3.397401,4354ce93
2025-08-08T10:44:01+08:00,2.738560,200,2.737153,d028e5bb
2025-08-08T10:44:06+08:00,2.539624,200,2.538235,d6c7fbd4
2025-08-08T10:44:10+08:00,2.678716,424,,
2025-08-08T10:44:18+08:00,2.949158,200,2.650728,a658c486
2025-08-08T10:44:23+08:00,2.658469,200,2.570575,56cff6f4
2025-08-08T10:44:27+08:00,2.244515,200,2.218611,bdc63535
2025-08-08T10:44:31+08:00,2.023426,200,2.022440,1a287767
2025-08-08T10:44:35+08:00,2.326925,200,2.308966,e257ea76
2025-08-08T10:44:39+08:00,1.808965,200,1.806539,a2499fd6
2025-08-08T10:44:43+08:00,1.898390,424,,
2025-08-08T10:44:51+08:00,3.804989,200,3.151458,04f1116b
2025-08-08T10:44:56+08:00,2.925426,200,2.891298,e13e1be4
2025-08-08T10:45:01+08:00,2.672207,200,2.651341,09a2247f
2025-08-08T10:45:06+08:00,3.118779,200,3.096228,7d15cae4
2025-08-08T10:45:11+08:00,2.719974,200,2.713246,7c946bb9
2025-08-08T10:45:16+08:00,2.706882,424,,
2025-08-08T10:45:24+08:00,3.867133,200,3.230910,90c231bb
2025-08-08T10:45:28+08:00,1.934009,200,1.931628,c90af8e2
2025-08-08T10:45:33+08:00,2.358671,200,2.351500,8340922e
2025-08-08T10:45:37+08:00,2.719001,200,2.711103,26bf11a6
2025-08-08T10:45:42+08:00,2.346180,200,2.344658,fe124ffb
2025-08-08T10:45:45+08:00,1.405755,200,1.393989,bf4cc2f0
2025-08-08T10:45:48+08:00,1.295678,424,,
2025-08-08T10:45:57+08:00,3.501342,200,2.864948,24f15ddd
2025-08-08T10:46:01+08:00,2.602161,200,2.566237,f7d77eea
2025-08-08T10:46:06+08:00,2.942514,200,2.910862,ccad64d8
2025-08-08T10:46:11+08:00,2.614176,200,2.560989,aff9b0ed
2025-08-08T10:46:15+08:00,2.618146,200,2.609915,123a033c
2025-08-08T10:46:21+08:00,3.158596,200,3.131843,4c5edbc6
2025-08-08T10:46:28+08:00,2.403594,200,2.396475,68b86ff3
2025-08-08T10:46:32+08:00,1.974008,200,1.951463,e3f902c7
2025-08-08T10:46:35+08:00,1.585315,200,1.563824,6872d57a
2025-08-08T10:46:39+08:00,2.102646,200,2.101360,e075cb7a
2025-08-08T10:46:44+08:00,2.264756,200,2.263845,38301094
2025-08-08T10:46:48+08:00,2.038002,200,2.034976,b7824e78
2025-08-08T10:46:53+08:00,2.955683,200,2.935020,8e60529b
2025-08-08T10:47:00+08:00,2.110701,200,2.088964,c1664091
2025-08-08T10:47:04+08:00,2.197615,200,2.170174,36324ec8
2025-08-08T10:47:08+08:00,2.356905,200,2.355499,9ba7d03e
2025-08-08T10:47:13+08:00,2.341427,200,2.340334,9192ea24
2025-08-08T10:47:16+08:00,1.845246,200,1.844269,50985d35
2025-08-08T10:47:21+08:00,2.727525,200,2.719098,e7317353
2025-08-08T10:47:25+08:00,2.021204,200,2.005535,c5659026
2025-08-08T10:47:32+08:00,1.780080,200,1.747014,a5fa7247
2025-08-08T10:47:36+08:00,1.840917,200,1.839950,aed14eae
2025-08-08T10:47:40+08:00,2.182954,200,2.176840,1d8d4e9f
2025-08-08T10:47:44+08:00,2.040316,200,2.032805,f44eb8f2
2025-08-08T10:47:48+08:00,2.541961,200,2.513588,91a2db0a
2025-08-08T10:47:53+08:00,2.326926,200,2.321187,77bdccfc
2025-08-08T10:47:57+08:00,1.826465,200,1.824548,37147084
2025-08-08T10:47:59+08:00,0.747236,424,,
2025-08-08T10:48:05+08:00,3.335491,200,2.718581,abd8297d
2025-08-08T10:48:09+08:00,2.594091,200,2.560669,750f4b0d
2025-08-08T10:48:13+08:00,1.596480,200,1.595245,2761f248
2025-08-08T10:48:21+08:00,2.443771,200,2.402349,a1d4522e
2025-08-08T10:48:25+08:00,1.724926,200,1.701678,ac0f2e96
2025-08-08T10:48:29+08:00,1.742935,200,1.704443,ff438d20
2025-08-08T10:48:33+08:00,1.763276,200,1.762357,0a7f5bd0
2025-08-08T10:48:39+08:00,2.888617,200,2.887585,603040c0
2025-08-08T10:48:43+08:00,1.689225,200,1.687918,332d4d86
2025-08-08T10:48:46+08:00,1.567655,200,1.566622,8755fc78
2025-08-08T10:48:50+08:00,2.130740,200,2.129159,1fdb2be9
2025-08-08T10:48:56+08:00,3.401810,200,3.393807,1e0c64cd
2025-08-08T10:49:00+08:00,2.230891,200,2.223508,ee1d98e2
2025-08-08T10:49:36+08:00,31.596370,200,34.311634,16672d5f
2025-08-08T10:49:56+08:00,14.662108,424,,
2025-08-08T10:49:58+08:00,0.720374,424,,
2025-08-08T10:50:01+08:00,0.069023,424,,
2025-08-08T10:50:03+08:00,0.376593,424,,
2025-08-08T10:50:05+08:00,0.084793,424,,
2025-08-08T10:50:07+08:00,0.157324,503,,
2025-08-08T10:50:17+08:00,5.083016,504,,
2025-08-08T10:50:24+08:00,5.013438,504,,
2025-08-08T10:50:31+08:00,5.014579,504,,
2025-08-08T10:50:38+08:00,5.014146,504,,
2025-08-08T10:50:48+08:00,5.014532,504,,
2025-08-08T10:50:55+08:00,5.014532,504,,
2025-08-08T10:51:02+08:00,5.015840,504,,
2025-08-08T10:51:09+08:00,5.015694,504,,
2025-08-08T10:51:11+08:00,0.055180,503,,
2025-08-08T10:51:13+08:00,0.203408,503,,
2025-08-08T10:51:15+08:00,0.091963,503,,
2025-08-08T10:51:20+08:00,0.105369,503,,
2025-08-08T10:51:22+08:00,0.139297,503,,
